Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,TitleImpl,getName,3,1,0,48,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,TitleImpl,getLabel,3,1,0,53,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,TitleImpl,getTypes,3,1,0,58,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,TitleImpl,get,10,2,1,63,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,TitleImpl,activate,3,1,1,75,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,ResolutionImpl,getName,3,1,0,57,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,ResolutionImpl,getLabel,3,1,0,62,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,ResolutionImpl,getTypes,3,1,0,67,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,ResolutionImpl,get,12,3,2,72,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,ResolutionImpl,activate,3,1,1,87,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,ThumbnailImpl,getName,3,1,0,54,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,ThumbnailImpl,getLabel,3,1,0,59,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,ThumbnailImpl,getTypes,3,1,0,64,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,ThumbnailImpl,accepts,3,1,2,69,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,ThumbnailImpl,get,10,3,1,74,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,ThumbnailImpl,activate,3,1,1,90,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,AssetTypeImpl,getName,3,1,0,70,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,AssetTypeImpl,getLabel,3,1,0,75,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,AssetTypeImpl,getTypes,3,1,0,80,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,AssetTypeImpl,get,26,7,1,85,0,com.adobe.aem.commons.assetshare.content.properties.impl.AssetTypeImpl,com.adobe.aem.commons.assetshare.content.properties.impl.AssetTypeImpl
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,AssetTypeImpl,getAssetTypeFromMimetypeConfiguration,14,2,1,117,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.properties.impl,AssetTypeImpl,activate,3,1,1,131,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImplTest,setUp,4,1,0,42,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImplTest,getFastProperties_WithNoParams,6,1,0,49,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImplTest,getFastProperties_WithPropertyIndexParam,6,1,0,64,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImplTest,getFastProperties_WithAnalyzedIndexParam,6,1,0,77,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImplTest,getFastProperties_WithAnalyzedAndPropertyIndexParams,6,1,0,91,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImplTest,getDeltaProperties,8,1,0,103,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImplTest,getFastLabel,6,1,0,126,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImplTest,getSlowLabel,6,1,0,136,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,SearchSafetyImpl,isSafe,3,1,2,33,0,com.adobe.aem.commons.assetshare.search.impl.SearchSafetyImpl,com.adobe.aem.commons.assetshare.search.impl.SearchSafetyImpl
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,SearchSafetyImpl,isSafe,3,1,2,38,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,SearchSafetyImpl,isSafe,3,1,3,48,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImpl,getFastProperties,3,1,0,71,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImpl,getFastProperties,3,1,1,76,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImpl,getFastProperties,34,6,1,81,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImpl,getDeltaProperties,16,5,2,126,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImpl,getFastLabel,3,1,1,148,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImpl,getSlowLabel,3,1,1,153,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,FastPropertiesImpl,activate,3,1,1,158,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,SearchImpl,init,4,1,0,81,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,SearchImpl,getFormId,3,1,0,87,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,SearchImpl,getResults,24,5,0,91,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,SearchImpl,getMode,3,1,0,117,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl,SearchImpl,getLayout,4,1,0,121,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PredicateEvaluatorUtilTest,getValues,14,1,0,15,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PredicateEvaluatorUtilTest,getValues_nullify,20,1,0,36,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,setUp,5,1,0,52,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,buildPredicate_WithAlreadyBuiltPredicate,6,1,0,62,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,buildPredicate_WithNoneDelimiter,20,1,0,72,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,buildPredicate_AsPropertyOperation,23,1,0,97,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,buildPredicate_AsContainsOperation,16,1,0,125,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,buildPredicate_AsStartsWithOperation,18,1,0,146,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,buildPredicate_DefaultDelimiter,9,1,0,170,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,buildPredicate_CustomDelimiter,7,1,0,183,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,buildPredicate_MultiDelimiters,19,1,0,195,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,buildPredicate_WhitespaceDelimiters,9,1,0,218,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,getValues,10,1,0,231,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,getValues_MultipleDelimiters,13,1,0,246,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,getValues_WhitespaceDelimiters,7,1,0,264,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,getDelimiters,16,1,0,276,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,getDelimiters_Default,5,1,0,298,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,getPredicateEvaluator_AsPropertyPredicate,5,1,0,306,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluatorTest,getPredicateEvaluator_AsFulltextPredicate,8,1,0,314,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,buildPredicate,16,3,1,91,0,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,buildPropertyPredicate,6,2,2,113,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,buildFulltextPredicate,12,1,3,124,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,buildFulltextValue,7,2,2,151,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,isFulltextOperation,3,1,1,161,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,getPredicateEvaluator,8,2,1,166,0,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,getXPathExpression,3,1,2,174,0,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,includes,3,1,3,179,0,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,canXpath,3,1,2,184,0,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,canFilter,3,1,2,189,0,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,isFiltering,3,1,2,194,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,getOrderByProperties,3,1,2,199,0,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,getOrderByComparator,3,1,2,204,0,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,getFacetExtractor,3,1,2,209,0,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PropertyValuesPredicateEvaluator
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,getValues,11,3,2,214,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,getDelimiters,13,3,1,235,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,resolveDelimiter,18,5,1,257,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PropertyValuesPredicateEvaluator,activate,14,3,1,273,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PredicateEvaluatorUtil,getValues,3,1,2,12,0,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PredicateEvaluatorUtil,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators.PredicateEvaluatorUtil
asset-share-commons,com.adobe.aem.commons.assetshare.search.impl.predicateevaluators,PredicateEvaluatorUtil,getValues,15,3,3,16,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testing,MockAssetModels,mockModelFactory,17,1,3,52,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testing,ResourcePathMatcher,ResourcePathMatcher,3,1,1,29,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testing,ResourcePathMatcher,matches,3,1,1,33,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testing,ResourcePathMatcher,toString,3,1,0,36,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testing,RequireAemMock,setAem,11,1,3,9,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testing,RequireAemMock,getDistribution,3,1,0,14,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testing,RequireAemMock,getServiceType,3,1,0,19,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testing,TestOptionsImpl,TestOptionsImpl,3,1,1,15,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testing,TestOptionsImpl,getItems,12,2,0,21,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testing,TestOptionsImpl,getType,3,1,0,34,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,PropertyPredicateImplTest,setUp,2,1,0,17,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,PropertyPredicateImplTest,getKeyValuePairsFromJson_textValue,13,1,0,21,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,PropertyPredicateImplTest,getKeyValuePairsFromJson_jcrTitleValue,13,1,0,41,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,DatePredicateImpl,init,4,1,0,80,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,DatePredicateImpl,getProperty,3,1,0,86,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,DatePredicateImpl,getDateType,3,1,0,90,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,DatePredicateImpl,getSubType,3,1,0,94,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,DatePredicateImpl,getItems,13,3,0,99,0,com.adobe.aem.commons.assetshare.components.predicates.impl.DatePredicateImpl,com.adobe.aem.commons.assetshare.components.predicates.impl.DatePredicateImpl
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,DatePredicateImpl,getName,3,1,0,115,0,com.adobe.aem.commons.assetshare.components.predicates.impl.DatePredicateImpl,com.adobe.aem.commons.assetshare.components.predicates.impl.DatePredicateImpl
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,DatePredicateImpl,getLowerBoundName,3,1,0,120,0,com.adobe.aem.commons.assetshare.components.predicates.impl.DatePredicateImpl,com.adobe.aem.commons.assetshare.components.predicates.impl.DatePredicateImpl
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,DatePredicateImpl,getUpperBoundName,3,1,0,125,0,com.adobe.aem.commons.assetshare.components.predicates.impl.DatePredicateImpl,com.adobe.aem.commons.assetshare.components.predicates.impl.DatePredicateImpl
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,DatePredicateImpl,getInitialLowerBound,3,1,0,130,0,com.adobe.aem.commons.assetshare.components.predicates.impl.DatePredicateImpl,com.adobe.aem.commons.assetshare.components.predicates.impl.DatePredicateImpl
asset-share-commons,com.adobe.aem.commons.assetshare.components.predicates.impl,DatePredicateImpl,getInitialUpperBound,3,1,0,136,0,com.adobe.aem.commons.assetshare.components.predicates.impl.DatePredicateImpl,com.adobe.aem.commons.assetshare.components.predicates.impl.DatePredicateImpl
